Title,Author,Price,Link,ISBN
"La Enciclopedia de Los Sabores / The Flavor Thesaurus: Combinaciones, Recetas E Ideas Para El Cocinero Creativo","Segnit, Niki",29120,https://www.buscalibre.cl/libro-la-enciclopedia-de-los-sabores-the-flavor-thesaurus-combinaciones-recetas-e-ideas-para-el-cocinero-creativo/9788499920139/p/4672935,9788499920139
Osito Tito. Un día en la Nieve,Benji Davies,7570,https://www.buscalibre.cl/libro-osito-tito-un-dia-en-la-nieve/9788408240648/p/53693174,9788408240648
Cada atardecer,Andrea Longarela,8390,https://www.buscalibre.cl/libro-cada-atardecer/9789566293026/p/55756749,9789566293026
"Poder Frente a la Fuerza, El","Hawkins, David",25730,https://www.buscalibre.cl/libro-poder-frente-a-la-fuerza-el/9788494279676/p/46417282,9788494279676
Tú Eres Tu Lugar Seguro: Haz Las Paces Con Tu Pasado Para Reconectar Contigo (Y Los Que Te Rodean) / You Are Your Safe Space: Make Peace with Your Pas,"Esclapez, María",21940,https://www.buscalibre.cl/libro-tu-eres-tu-lugar-seguro-haz-las-paces-con-tu-pasado-para-reconectar-contigo-y-los-que-te-rodean-you-are-your-safe-space-make-peace-with-your-pas/9788402427793/p/54456197,9788402427793
Bluey: Little Library (en Inglés),Bluey,11440,https://www.buscalibre.cl/libro-bluey-little-library/9780241486900/p/54048577,9780241486900
Querido Vecino,Penelope Ward,15250,https://www.buscalibre.cl/libro-querido-vecino/9788419131201/p/55014481,9788419131201
Forastera / Outlander,"Gabaldon, Diana",13500,https://www.buscalibre.cl/libro-forastera-outlander/9788418173745/p/53390609,9788418173745
El Arte de la Guerra,"Tzu, Sun",12590,https://www.buscalibre.cl/libro-el-arte-de-la-guerra/9788417430566/p/51873383,9788417430566
El Obstáculo Es el Camino: El Arte Inmemorial de Convertir las Pruebas en Triunfo,"Holiday, Ryan",11630,https://www.buscalibre.cl/libro-el-obstaculo-es-el-camino-el-arte-inmemorial-de-convertir-las-pruebas-en-triunfo/9786075278346/p/51422254,9786075278346
El Mundo de Sofia,Jostein Gaarder,20690,https://www.buscalibre.cl/libro-el-mundo-de-sofia/9788498414516/p/4154958,9788498414516
El idiota,Fiódor M. Dostoyevski,13500,https://www.buscalibre.cl/libro-el-idiota/9788491054030/p/51446089,9788491054030
Filipo va al Jardín,Andrea Cardemil,6380,https://www.buscalibre.cl/libro-filipo-va-al-jardin/9789564028347/p/53972744,9789564028347
Quédate a mi Lado,Jennifer L. Armentrout,17000,https://www.buscalibre.cl/libro-quedate-a-mi-lado/9789566190295/p/56100633,9789566190295
Sólo Para Chicas:  Qué me Está Pasando? Mi Pubertad,"Delmege, Sarah ; Wildish, Lee ; Parragon Books",8330,https://www.buscalibre.cl/libro-solo-para-chicas-que-me-esta-pasando-mi-pubertad/9781680525694/p/51434321,9781680525694
Olvidé Olvidarte,Megan Maxwell,6820,https://www.buscalibre.cl/libro-olvide-olvidarte/9789566165279/p/54124714,9789566165279
Netter. Flashcards de Anatomia (6ª Ed. ),John T. Hansen,36370,https://www.buscalibre.cl/libro-netter-flashcards-de-anatomia-6-ed/9788413823874/p/54626348,9788413823874
El Retrato de Dorian Gray,"Wilde, Oscar",8180,https://www.buscalibre.cl/libro-el-retrato-de-dorian-gray/9789566180197/p/54557228,9789566180197
Terror en Cerro Moreno,Riquelme Becerra Hugo,14250,https://www.buscalibre.cl/libro-terror-en-cerro-moreno/9789566190264/p/55849536,9789566190264
Esclava De La Libertad,Ildefonso Falcones,7350,https://www.buscalibre.cl/libro-esclava-de-la-libertad/9789562586108/p/54313531,9789562586108
Narcocultura,Ainhoa Vásquez,14530,https://www.buscalibre.cl/libro-narcocultura/9789566195832/p/55974891,9789566195832
Un año en mi Huerto,Wini Walbaum,26990,https://www.buscalibre.cl/libro-un-ano-en-mi-huerto/9789564061894/p/55198037,9789564061894
El Ruiseñor,Hannah Kristin,18350,https://www.buscalibre.cl/libro-el-ruisenor/9788466338400/p/47967667,9788466338400
"Gran oso Blanco, el: Un Cuento Sobre Volcanes",Rosario Elizalde,3140,https://www.buscalibre.cl/libro-gran-oso-blanco-el-un-cuento-sobre-volcanes/9789561228634/p/47296911,9789561228634
Éxodo,Kate Stewart,9500,https://www.buscalibre.cl/libro-exodo/9789566129530/p/55682898,9789566129530
Aventuras de don Quijote de la Mancha,Miguel De Cervantes Saavedra,1480,https://www.buscalibre.cl/libro-aventuras-de-don-quijote-de-la-mancha/9788497426336/p/1022662,9788497426336
La Vida Invisible de Addie Larue,V. E. Schwab,15900,https://www.buscalibre.cl/libro-la-vida-invisible-de-addie-larue/9789585531284/p/53724018,9789585531284
Heartstopper 1,Alice Oseman,12740,https://www.buscalibre.cl/libro-heartstopper-1/9789877475876/p/52343129,9789877475876
Sorprende a tu Mente,Ibáñez Ana,14540,https://www.buscalibre.cl/libro-sorprende-a-tu-mente/9789564085319/p/56207257,9789564085319
La Trama / The Plot,"Korelitz, Jean Hanff",8000,https://www.buscalibre.cl/libro-la-trama-the-plot/9788418870965/p/54291955,9788418870965
Lo que los Libros de Historia del Arte no Quieren que Sepas,Guilera Puig Blanca,27590,https://www.buscalibre.cl/libro-lo-que-los-libros-de-historia-del-arte-no-quieren-que-sepas/9788418040504/p/55853548,9788418040504
Antes de que se Enfrie el Cafe,Toshikazu Kawaguchi,18680,https://www.buscalibre.cl/libro-antes-de-que-se-enfrie-el-cafe/9788466364041/p/54398460,9788466364041
Hermanos Hawthorne (Herencia en Juego #4) - Preventa,Jennifer Lynn Barnes,10000,https://www.buscalibre.cl/libro-hermanos-hawthorne-herencia-en-juego-4-preventa/9789566146230/p/55589918,9789566146230
"Hola, soy el Tiempo",Luca Novelli,5940,https://www.buscalibre.cl/libro-hola-soy-el-tiempo/9789561232808/p/50751739,9789561232808
A Court of Thorns and Roses Paperback box set (en Inglés),Sarah J. Maas,69090,https://www.buscalibre.cl/libro-a-court-of-thorns-and-roses-paperback-box-set/9781526657077/p/55189087,9781526657077
"Si él es tan Bueno,¿ Por qué me Siento tan Mal?",Avery Neal,4770,https://www.buscalibre.cl/libro-si-el-es-tan-bueno-por-que-me-siento-tan-mal/9789563605877/p/51621615,9789563605877
Hierba / Grass,"Gendry-Kim, Keum Suk",18750,https://www.buscalibre.cl/libro-hierba-grass/9788418052071/p/53970522,9788418052071
Nosotros en la Luna,Alice Kellen,22710,https://www.buscalibre.cl/libro-nosotros-en-la-luna/9789563608953/p/53196312,9789563608953
Desafiante (Escuadrón 4),Brandon Sanderson,17000,https://www.buscalibre.cl/libro-desafiante-escuadron-4/9789585297524/p/55858261,9789585297524
La Armadura de la luz (Los Pilares de la Tierra #5) - Preventa,Ken Follett,15000,https://www.buscalibre.cl/libro-la-armadura-de-la-luz-los-pilares-de-la-tierra-5-preventa/9789566129592/p/55589917,9789566129592
Poesía completa,Alejandra Pizarnik,17250,https://www.buscalibre.cl/libro-poesia-completa/9788426481023/p/52145649,9788426481023
El Inversor Inteligente: Un Libro de Asesoramiento Práctico,"Graham, Benjamin",26770,https://www.buscalibre.cl/libro-el-inversor-inteligente-un-libro-de-asesoramiento-practico/9781418599942/p/51414593,9781418599942
Animales Enfermos. Filosofía Como Terapéutica,Diana Aurenque Stephan,11620,https://www.buscalibre.cl/libro-animales-enfermos-filosofia-como-terapeutica/9789562892513/p/54104502,9789562892513
Cómo Ganar Amigos e Influir Sobre las Personas,Dale Carnegie,13110,https://www.buscalibre.cl/libro-como-ganar-amigos-e-influir-sobre-las-personas/9789585366503/p/54057271,9789585366503
Elantris / Elantris: Author's Definitive Edition,"Sanderson, Brandon ; Marin Trechera, Rafael",18750,https://www.buscalibre.cl/libro-elantris-elantris-author-s-definitive-edition/9788466658843/p/47331616,9788466658843
Bielsa,Serrano Carlos,16960,https://www.buscalibre.cl/libro-bielsa/9789564085043/p/55974880,9789564085043
Meditaciones,Marco Aurelio,21720,https://www.buscalibre.cl/libro-meditaciones/9788418395208/p/53320628,9788418395208
El dia que se Abrio el Cielo,Samantha Shannon,13000,https://www.buscalibre.cl/libro-el-dia-que-se-abrio-el-cielo/9788419449993/p/55707996,9788419449993
Los detectives salvajes,Roberto Bolaño,12000,https://www.buscalibre.cl/libro-los-detectives-salvajes/9788466337113/p/47950795,9788466337113
2666,Roberto Bolaño,22630,https://www.buscalibre.cl/libro-2666/9788466337120/p/47967499,9788466337120
Las Etiquetas de Amaro,Carol Neumann,14450,https://www.buscalibre.cl/libro-las-etiquetas-de-amaro/9789560992253/p/55726146,9789560992253
Los Renglones Torcidos de Dios,Torcuato Luca de Tena,10970,https://www.buscalibre.cl/libro-los-renglones-torcidos-de-dios/9788408093497/p/3429551,9788408093497
Harry Potter y el prisionero de Azkaban (Harry Potter [edición ilustrada] 3),J. K. Rowling,37570,https://www.buscalibre.cl/libro-harry-potter-y-el-prisionero-de-azkaban-harry-potter-edicion-ilustrada-3/9788498388268/p/49127291,9788498388268
Novela Graf: La Iliada,Homero,11630,https://www.buscalibre.cl/libro-novela-graf-la-iliada/9789871208586/p/46341602,9789871208586
Las mujeres que aman demasiado,Robin Norwood,16380,https://www.buscalibre.cl/libro-las-mujeres-que-aman-demasiado/9789585654334/p/50315355,9789585654334
La Ilustración Escocesa,Arthur L. Herman,10190,https://www.buscalibre.cl/libro-la-ilustracion-escocesa/9789569225383/p/55968562,9789569225383
No te Olvidaré (Reminders of Him),Colleen Hoover,15500,https://www.buscalibre.cl/libro-no-te-olvidare-reminders-of-him/9789564084008/p/55540071,9789564084008
Cuentos Para 2 Años,Varios autores,7050,https://www.buscalibre.cl/libro-cuentos-para-2-anos/9789974885165/p/50831203,9789974885165
Mientras Yubooh Duerme,Paulina Palacios,14860,https://www.buscalibre.cl/libro-mientras-yubooh-duerme/9789569994432/p/53053120,9789569994432
El Mapa de los Anhelos,Alice Kellen,19120,https://www.buscalibre.cl/libro-el-mapa-de-los-anhelos/9789564081090/p/54052318,9789564081090
De Sócrates a Netflix,Lewis Claudia,13770,https://www.buscalibre.cl/libro-de-socrates-a-netflix/9789564085050/p/55968971,9789564085050
Meditaciones,Marco Aurelio,12670,https://www.buscalibre.cl/libro-meditaciones/9789569948176/p/54454735,9789569948176
Poeta Chileno,Alejandro Zambra,18700,https://www.buscalibre.cl/libro-poeta-chileno/9789566045298/p/52412694,9789566045298
El bazar de los malos sueños,Stephen King,11250,https://www.buscalibre.cl/libro-el-bazar-de-los-malos-suenos/9788466343053/p/49582809,9788466343053
El bazar de los malos sueños,Stephen King,11250,https://www.buscalibre.cl/libro-el-bazar-de-los-malos-suenos/9788466343053/p/49582809,9788466343053
El Psicoanalista,John Katzenbach,13500,https://www.buscalibre.cl/libro-el-psicoanalista/9789569977886/p/51793890,9789569977886
Audición,Ryu Murakami,13600,https://www.buscalibre.cl/libro-audicion/9789569673191/p/54355465,9789569673191
El priorato del naranjo,Samantha Shannon,30560,https://www.buscalibre.cl/libro-el-priorato-del-naranjo/9788417541538/p/51970332,9788417541538
Drácula,"Stoker, Bram",17160,https://www.buscalibre.cl/libro-dracula/9788415618836/p/50197980,9788415618836
El Sutil Arte de que (Casi Todo) te Importe una Mierda,Mark Manson,17360,https://www.buscalibre.cl/libro-el-sutil-arte-de-que-casi-todo-te-importe-una-mierda/9788491392286/p/50037710,9788491392286
El Elemento: Descubrir Tu Pasión Lo Cambia Todo / The Element: How Finding Your Passion Changes Everything,"Robinson, Ken ; Aronica, Lou",9000,https://www.buscalibre.cl/libro-el-elemento-descubrir-tu-pasion-lo-cambia-todo-the-element-how-finding-your-passion-changes-everything/9788499083902/p/4023937,9788499083902
La Teoría de los Archipiélagos,Alice Kellen,14700,https://www.buscalibre.cl/libro-la-teoria-de-los-archipielagos/9789564082615/p/54428598,9789564082615
Palabras radiantes (El Archivo de las Tormentas 2),Brandon Sanderson,31250,https://www.buscalibre.cl/libro-palabras-radiantes-el-archivo-de-las-tormentas-2/9788466657549/p/46690144,9788466657549
Manual de Vida,Epicteto,18400,https://www.buscalibre.cl/libro-manual-de-vida/9788418395307/p/53320635,9788418395307
Brothersong la Cancion de los Hermanos,TJ Klune,16140,https://www.buscalibre.cl/libro-brothersong-la-cancion-de-los-hermanos/9789877478136/p/54093523,9789877478136
Osito Tito. Un día en el Castillo,Davies Benji,8590,https://www.buscalibre.cl/libro-osito-tito-un-dia-en-el-castillo/9788408206484/p/52018280,9788408206484
Capitán: la historia de Mario Lepe,Cristian Arcos,13190,https://www.buscalibre.cl/libro-capitan-la-historia-de-mario-lepe/9789564085418/p/56207287,9789564085418
Cumbres Borrascosas,Emily Brontë,8930,https://www.buscalibre.cl/libro-cumbres-borrascosas/9789566180258/p/54557223,9789566180258
El Silencio de la Ciudad Blanca (Trilogia de la Ciudad Blanca #1),Eva García Sáenz de Urturi,6820,https://www.buscalibre.cl/libro-el-silencio-de-la-ciudad-blanca-trilogia-de-la-ciudad-blanca-1/9789569963421/p/53108899,9789569963421
"Pensar Rápido, Pensar Despacio / Thinking, Fast and Slow","Kahneman, Daniel",19060,https://www.buscalibre.cl/libro-pensar-rapido-pensar-despacio-thinking-fast-and-slow/9788490322505/p/34494417,9788490322505
"Peligros de Fumar En La Cama, Los","Enriquez, Mariana",25260,https://www.buscalibre.cl/libro-peligros-de-fumar-en-la-cama-los/9788433998248/p/47976453,9788433998248
"Ravensong, la canción del cuervo",TJ Klune,13030,https://www.buscalibre.cl/libro-ravensong-la-cancion-del-cuervo/9789877476606/p/52983248,9789877476606
Frankenstein,"Shelley, Mary",20140,https://www.buscalibre.cl/libro-frankenstein/9788415618799/p/49692823,9788415618799
Adiós al Séptimo de Línea (5 Tomos),Jorge Inostrosa,56090,https://www.buscalibre.cl/libro-adios-al-septimo-de-linea-5-tomos/9789561227590/p/46872911,9789561227590
Brevísima Historia del Tiempo,Stephen Hawking,6440,https://www.buscalibre.cl/libro-brevisima-historia-del-tiempo/9789566165439/p/54309895,9789566165439
Frankenstein,Mary Shelley,6620,https://www.buscalibre.cl/libro-frankenstein/9789561219205/p/2184935,9789561219205
Como Hacer un Coche,Adrian Newey,37580,https://www.buscalibre.cl/libro-como-hacer-un-coche/9788448025373/p/51447408,9788448025373
La Espada de la Asesina,Sarah J. Maas,27400,https://www.buscalibre.cl/libro-la-espada-de-la-asesina/9788418359996/p/53996649,9788418359996
Recetas de Pelicula- Disney,Thibaud Villanova,33820,https://www.buscalibre.cl/libro-recetas-de-pelicula-disney/9788417586478/p/52100203,9788417586478
Una Habitación Propia,"Stephen, Adeline Virginia",11810,https://www.buscalibre.cl/libro-una-habitacion-propia/9788418395802/p/53981385,9788418395802
El Gran Libro de la Medicina China,Li Ping,22800,https://www.buscalibre.cl/libro-el-gran-libro-de-la-medicina-china/9788427040519/p/34493362,9788427040519
A.M.A.R.,Felipe Lecannelier,15720,https://www.buscalibre.cl/libro-a-m-a-r/9789566122456/p/55194460,9789566122456
Me alegro de que Mi Madre haya Muerto,Jennette McCurdy,18920,https://www.buscalibre.cl/libro-me-alegro-de-que-mi-madre-haya-muerto/9789566196310/p/54508476,9789566196310
La República del Dragón,Kuang Rebecca F.,32550,https://www.buscalibre.cl/libro-la-republica-del-dragon/9788419266910/p/56012035,9788419266910
El Niño Con El Pijama de Rayas/ The Boy in the Striped Pajamas = The Boy in the Striped Pajamas,"Boyne, John",7500,https://www.buscalibre.cl/libro-el-nino-con-el-pijama-de-rayas-the-boy-in-the-striped-pajamas-the-boy-in-the-striped-pajamas/9788498382549/p/2911911,9788498382549
Sigilos,Mel Knarik,9000,https://www.buscalibre.cl/libro-sigilos/9786313000944/p/55845914,9786313000944
La psicología del dinero. Cómo piensan los ricos: 18 lecciones sobre riqueza y felicidad,Morgan Housel,19490,https://www.buscalibre.cl/libro-la-psicologia-del-dinero-como-piensan-los-ricos-18-lecciones-sobre-riqueza-y-felicidad/9788408268130/p/54456233,9788408268130
Trono de Cristal / Throne of Glass,"Maas, Sarah J.",18940,https://www.buscalibre.cl/libro-trono-de-cristal-throne-of-glass/9786073143714/p/47340899,9786073143714
Señor Director,Mirko Macari,16060,https://www.buscalibre.cl/libro-senor-director/9789564083766/p/54945634,9789564083766
Aprende con Filipo y sus Amigos: Emociones. Vol 1,Andrea Cardemil,18000,https://www.buscalibre.cl/libro-aprende-con-filipo-y-sus-amigos-emociones-vol-1/9789569636981/p/55718593,9789569636981
Radiografía de la violencia y el terrorismo en la Macrozona Sur: Problemas y desafíos actuales,Pablo Urquizar M.,12750,https://www.buscalibre.cl/libro-radiografia-de-la-violencia-y-el-terrorismo-en-la-macrozona-sur-problemas-y-desafios-actuales/9789566115595/p/55895229,9789566115595
Todos Deberíamos ser Feministas,Chimamanda Ngozi Adichie,6750,https://www.buscalibre.cl/libro-todos-deberiamos-ser-feministas/9789569766411/p/48368154,9789569766411
"Cuentos de Amor, de Locura y de Muerte",Horacio Quiroga,6620,https://www.buscalibre.cl/libro-cuentos-de-amor-de-locura-y-de-muerte/9789561229297/p/47595681,9789561229297
Cuerpo Cuántico,Deepak Chopra,11200,https://www.buscalibre.cl/libro-cuerpo-cuantico/9789562586542/p/55909822,9789562586542
Soy un Gato,Soseki Natsume,22800,https://www.buscalibre.cl/libro-soy-un-gato/9788411483025/p/54901012,9788411483025
Haunting Adeline (Nunca Te Dejaré),"Carlton, H. D.",25270,https://www.buscalibre.cl/libro-haunting-adeline-nunca-te-dejare/9788419421890/p/54462922,9788419421890
La Metamorfosis y Otros Relatos de Animales,Franz Kafka,8180,https://www.buscalibre.cl/libro-la-metamorfosis-y-otros-relatos-de-animales/9789566180173/p/54557231,9789566180173
La Revolución de la Glucosa,Jessie Inchauspé,17590,https://www.buscalibre.cl/libro-la-revolucion-de-la-glucosa/9786280004884/p/54281377,9786280004884
Manual de Psicologia,Luz María Edwards; Adriana Figueroa,5690,https://www.buscalibre.cl/libro-manual-de-psicologia/9789561228191/p/47255755,9789561228191
Una Corte de Niebla y Furia. Nueva Presentacion (Una Corte de Rosas y Espinas 2),Sarah J. Maas,27980,https://www.buscalibre.cl/libro-una-corte-de-niebla-y-furia-nueva-presentacion-una-corte-de-rosas-y-espinas-2/9788408257110/p/54023059,9788408257110
Zensorialmente Deja que tu Cuerpo sea tu Cerebro,Estanislao Bachrach,15490,https://www.buscalibre.cl/libro-zensorialmente-deja-que-tu-cuerpo-sea-tu-cerebro/9786313000937/p/55725517,9786313000937
El Aleph,Jorge Luis Borges,8250,https://www.buscalibre.cl/libro-el-aleph/9788499089515/p/4260936,9788499089515
Asesino de Brujas 1: La Bruja Blanca,Shelby Mahurin,14410,https://www.buscalibre.cl/libro-asesino-de-brujas-1-la-bruja-blanca/9789567042494/p/53295424,9789567042494
Bridgerton 6 - El Corazon de Una Bridgerton -V3*,"Quinn, Julia",12680,https://www.buscalibre.cl/libro-bridgerton-6-el-corazon-de-una-bridgerton-v3/9788416327874/p/52701067,9788416327874
La Chica del Tren,Paula Hawkins,9040,https://www.buscalibre.cl/libro-la-chica-del-tren/9789569963681/p/53698002,9789569963681
Optimal,Daniel Goleman,15300,https://www.buscalibre.cl/libro-optimal/9789877804652/p/56100644,9789877804652
Un Universo Maravilloso,Felipe Lecannelier,15220,https://www.buscalibre.cl/libro-un-universo-maravilloso/9789566122272/p/54374958,9789566122272
El Monstruo de Colores: Doctor de Emociones,Anna Llenas,24620,https://www.buscalibre.cl/libro-el-monstruo-de-colores-doctor-de-emociones/9788419401601/p/55568487,9788419401601
El Cuco de Cristal,Javier Castillo,9000,https://www.buscalibre.cl/libro-el-cuco-de-cristal/9789877392098/p/54555384,9789877392098
Powerless (en Inglés),Lauren Roberts,17780,https://www.buscalibre.cl/libro-powerless/9781398529489/p/55014987,9781398529489
Cocinología: La Ciencia de Cocinar,Varios Autores,30560,https://www.buscalibre.cl/libro-cocinologia-la-ciencia-de-cocinar/9780241341780/p/49956066,9780241341780
"DOS Comidas Al Día: Pierde Grasa, Revierte El Envejecimiento Y Líbrate de Las Dietas/ Two Meals a Day: The Simple, Sustainable Strategy to Lose Fat, R","Sisson, Mark ; Keaarns, Brad",3600,https://www.buscalibre.cl/libro-dos-comidas-al-dia-pierde-grasa-revierte-el-envejecimiento-y-librate-de-las-dietas-two-meals-a-day-the-simple-sustainable-strategy-to-lose-fat-r/9788425361456/p/54045563,9788425361456
HUMBERTO EN LA COCINA,Paula Vásquez,6050,https://www.buscalibre.cl/libro-humberto-en-la-cocina/9789561237247/p/55987933,9789561237247
Estuche Saga Dune 1-6. La Mayor Epopeya de Todos Los Tiempos / Dune Saga Books 1-6. the Greatest Epic Adventure of All Time (Boxed Collection),"Herbert, Frank",78270,https://www.buscalibre.cl/libro-estuche-saga-dune-1-6-la-mayor-epopeya-de-todos-los-tiempos-dune-saga-books-1-6-the-greatest-epic-adventure-of-all-time-boxed-collection/9788466361897/p/53711534,9788466361897
El Mundo Magico de Harry Potter,J K Rowling,29750,https://www.buscalibre.cl/libro-el-mundo-magico-de-harry-potter/9788419275448/p/55678201,9788419275448
Un Hombre Llamado ove,Fredrik Backman,16190,https://www.buscalibre.cl/libro-un-hombre-llamado-ove/9781949061314/p/51307304,9781949061314
El Método Silva de Control Mental,José Silva | Philip Miele,13220,https://www.buscalibre.cl/libro-el-metodo-silva-de-control-mental/9789585566484/p/55010600,9789585566484
La Máquina del Tiempo,H.G. Wells,4430,https://www.buscalibre.cl/libro-la-maquina-del-tiempo/9789566180111/p/54330951,9789566180111
La Enciclopedia de los Sabores (Vol. 2),Niki Segnit,20400,https://www.buscalibre.cl/libro-la-enciclopedia-de-los-sabores-vol-2/9788419642189/p/55678262,9788419642189
Pride and Prejudice. The Complete Novel: With Nineteen Letters From the Characters'Correspondence (en Inglés),Jane Austen,33470,https://www.buscalibre.cl/libro-pride-and-prejudice-the-complete-novel-with-nineteen-letters-from-the-characters-correspondence/9781452184579/p/52988299,9781452184579
Heartsong la Cancion del Corazon,TJ Klune,13230,https://www.buscalibre.cl/libro-heartsong-la-cancion-del-corazon/9789877477009/p/53292760,9789877477009
"Caperucita Roja y Abuelita, Detectives Privados",Paz Corral Yagnam,6200,https://www.buscalibre.cl/libro-caperucita-roja-y-abuelita-detectives-privados/9789561229983/p/48044984,9789561229983
Osito Tito. Misión Espacial,Benji Davies,17050,https://www.buscalibre.cl/libro-osito-tito-mision-espacial/9788408158097/p/47813657,9788408158097
Transforma las Heridas de tu Infancia,Anamar Orihuela,11250,https://www.buscalibre.cl/libro-transforma-las-heridas-de-tu-infancia/9789566063773/p/54876504,9789566063773
El Plan Fenix,Brian Tracy,12000,https://www.buscalibre.cl/libro-el-plan-fenix/9789566289005/p/55718558,9789566289005
(LIBRO FIRMADO) Mesa Para uno,Lohse Evans Janet Ruby,13870,https://www.buscalibre.cl/libro-libro-firmado-mesa-para-uno/9789566196693/p/56104983,9789566196693
Lo que nunca cambia en un mundo cambiante,Morgan Housel,16080,https://www.buscalibre.cl/libro-lo-que-nunca-cambia-en-un-mundo-cambiante/9789564084992/p/55903466,9789564084992
Loca pelvis,María José Quiñinao Aguilar,13200,https://www.buscalibre.cl/libro-loca-pelvis/9789564080970/p/53989506,9789564080970
El Plan de Tu Alma: Ahora Puedes Descubrir el Verdadero Significado de la Vida Que Planeaste Antes de Nacer = Your Soul's Plan,"Schwartz, Robert",19800,https://www.buscalibre.cl/libro-el-plan-de-tu-alma-ahora-puedes-descubrir-el-verdadero-significado-de-la-vida-que-planeaste-antes-de-nacer-your-soul-s-plan/9788478087525/p/4281564,9788478087525
"Padre Rico, Padre Pobre (25 Aniversario)",Robert T. Kiyosaki,13500,https://www.buscalibre.cl/libro-padre-rico-padre-pobre-25-aniversario/9789566063575/p/54291082,9789566063575
Saving 6 (Spanish Edition),"Walsh, Chloe",27590,https://www.buscalibre.cl/libro-saving-6-spanish-edition/9788419746979/p/56021274,9788419746979
Futbolitas,Kóte Carvajal; Claudia Muñoz,10190,https://www.buscalibre.cl/libro-futbolitas/9789561236776/p/54373391,9789561236776
Matar a un Ruiseñor,Lee Harper,9660,https://www.buscalibre.cl/libro-matar-a-un-ruisenor/9788417216948/p/53130848,9788417216948
El Ruiseñor,Hannah Kristin,21580,https://www.buscalibre.cl/libro-el-ruisenor/9786287513327/p/54036860,9786287513327
Somos Polvo de Estrellas,Jose María Maza Sancho,5530,https://www.buscalibre.cl/libro-somos-polvo-de-estrellas/9789569963339/p/53108722,9789569963339
Un Velo Escarlata,"Mahurin, Shelby",15780,https://www.buscalibre.cl/libro-un-velo-escarlata/9788419252401/p/55720517,9788419252401
Crecer Entre Hermanos,Andrea Cardemil,12000,https://www.buscalibre.cl/libro-crecer-entre-hermanos/9789566056843/p/54062231,9789566056843
Lujuria. Libro 1 (Pecados Placenteros 2),Eva Muñoz,18680,https://www.buscalibre.cl/libro-lujuria-libro-1-pecados-placenteros-2/9788413148304/p/55778427,9788413148304
Trilogia Nacidos de la Bruma [Mistborn] (Pack Con: El Imperio Final; El Pozo de la Ascension; El Heroe de las Eras),Brandon Sanderson,44140,https://www.buscalibre.cl/libro-trilogia-nacidos-de-la-bruma-mistborn-pack-con-el-imperio-final-el-pozo-de-la-ascension-el-heroe-de-las-eras/9788413143187/p/53268904,9788413143187
Invisible (Edicion Ilustrada),Eloy Moreno,14500,https://www.buscalibre.cl/libro-invisible-edicion-ilustrada/9788418050428/p/54445655,9788418050428
Mister,E.L. James,10500,https://www.buscalibre.cl/libro-mister/9789562585217/p/51494278,9789562585217
A Little Life (en Inglés),Hanya Yanagihara,17510,https://www.buscalibre.cl/libro-a-little-life/9780804172707/p/47252000,9780804172707
El Verano en que mi Madre Tuvo los Ojos Verdes,Tatiana Tibuleac,26200,https://www.buscalibre.cl/libro-el-verano-en-que-mi-madre-tuvo-los-ojos-verdes/9789586657655/p/55428041,9789586657655
Una Educación Mortal,Naomi Novik,13960,https://www.buscalibre.cl/libro-una-educacion-mortal/9789567042548/p/53579191,9789567042548
Gordofobia,Gisel Macarena Navarro,5400,https://www.buscalibre.cl/libro-gordofobia/9789807909105/p/53349985,9789807909105
El Monstruo de Colores,Anna Llenas,17930,https://www.buscalibre.cl/libro-el-monstruo-de-colores/9788494681516/p/48961254,9788494681516
El Pozo de la Ascensión (Nacidos de la Bruma-Mistborn [Edición Ilustrada] 2),Brandon Sanderson,35070,https://www.buscalibre.cl/libro-el-pozo-de-la-ascension-nacidos-de-la-bruma-mistborn-edicion-ilustrada-2/9788418037276/p/53551314,9788418037276
"Invicto: Logra Más, Sufre Menos / Undefeated: Achieve More and Suffer Less","Vázquez, Marcos",17630,https://www.buscalibre.cl/libro-invicto-logra-mas-sufre-menos-undefeated-achieve-more-and-suffer-less/9786073808897/p/53781476,9786073808897
Estoy Bien,J. J. Benítez,19270,https://www.buscalibre.cl/libro-estoy-bien/9788408136354/p/46387217,9788408136354
LAS COSAS QUE PERDIMOS EN EL FUEGO,Mariana Enríquez,18700,https://www.buscalibre.cl/libro-las-cosas-que-perdimos-en-el-fuego/9788433998064/p/47247747,9788433998064
Bombal. Obras Completas,María Luisa Bombal,13190,https://www.buscalibre.cl/libro-bombal-obras-completas/9789561221017/p/3996316,9789561221017
Manual Para Detección y Abordaje de las Sincronías Paciente - Ventilador Durante la Ventilación Mecánica Invasiva,Adrian Gallardo; Patrick Sepúlveda; Iván Ramírez,35000,https://www.buscalibre.cl/libro-manual-para-deteccion-y-abordaje-de-las-sincronias-paciente-ventilador-durante-la-ventilacion-mecanica-invasiva/9789878746746/p/56143255,9789878746746
Torre del Alba (saga Trono de Cristal 6),Sarah J. Maas,26080,https://www.buscalibre.cl/libro-torre-del-alba-saga-trono-de-cristal-6/9788418359330/p/54899790,9788418359330
Frankenstein,"Shelley, Mary ; Coulthart, John",9600,https://www.buscalibre.cl/libro-frankenstein/9788418008511/p/52348108,9788418008511
