Nombre,Precio,Autor,Imagen
Oshi No Ko #9,$13.990,"AKASAKA, AKA","https://www.antartica.cl/media/catalog/product/9/7/9788410007505_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Oshi No Ko #8,$13.990,"AKASAKA, AKA","https://www.antartica.cl/media/catalog/product/9/7/9788419869159_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Casa De Llama Y Sombra (Ciudad Medialuna #3),$29.000,"MAAS, SARAH J.","https://www.antartica.cl/media/catalog/product/9/7/9786073841146_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Familiar,$24.300,"BARDUGO, LEIGH","https://www.antartica.cl/media/catalog/product/9/7/9788410163102_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Sobrenatural - PREVENTA,$20.610,"DISPENZA, JOE","https://www.antartica.cl/media/catalog/product/9/7/9789566196761_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Los Dos Amores De Mi Vida - PREVENTA,$16.110,"JENKINS REID, TAYLOR","https://www.antartica.cl/media/catalog/product/9/7/9789566196747_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Look What You Made Me Do (Violeta) - PREVENTA,$24.210,"MCKENNA, KAT","https://www.antartica.cl/media/catalog/product/9/7/9789566196785_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Look What You Made Me Do (Verde) - PREVENTA,$24.210,"MCKENNA, KAT","https://www.antartica.cl/media/catalog/product/9/7/9789566196808_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Look What You Made Me Do (Rosado) - PREVENTA,$24.210,"MCKENNA, KAT","https://www.antartica.cl/media/catalog/product/9/7/9789566196792_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Look What You Made Me Do (Celeste) - PREVENTA,$24.210,"MCKENNA, KAT","https://www.antartica.cl/media/catalog/product/9/7/9789566196815_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Placebo Eres Tu - PREVENTA,$21.510,"DISPENZA, JOE","https://www.antartica.cl/media/catalog/product/9/7/9789566196754_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Buzon De Las Impuras - PREVENTA,$23.310,"SOLAR, FRANCISCA","https://www.antartica.cl/media/catalog/product/9/7/9789566196778_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como Tratar Con Gente Dificil. Serie Inteligencia Emocional,$13.990,HARVARD BUSINESS REVIEW,"https://www.antartica.cl/media/catalog/product/9/7/9788494949326_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Habitos Para Ser Millonario,$23.990,"TRACY, BRIAN","https://www.antartica.cl/media/catalog/product/9/7/9788494606687_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Harry Potter Platform 9 3/4 Enamel Charm Bookmark,$9.990,INSIGHT EDITIONS,"https://www.antartica.cl/media/catalog/product/9/7/9781647222864_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Inteligencia Emocional (2° Edicion),$18.990,"GOLEMAN, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9788417963699_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Parte Mas Oscura Del Bosque  (Los Habitantes Del Aire #4),$23.000,"BLACK, HOLLY","https://www.antartica.cl/media/catalog/product/9/7/9788418359521_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Gatos. Manuales De Identificacion,$14.997,"ALDERTON, DAVID","https://www.antartica.cl/media/catalog/product/9/7/9788428209410_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Mesa Mediterranea,$14.700,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9788428216821_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Chile (Paises Y Regiones),$15.000,"FERNANDEZ ROJAS, PABLO","https://www.antartica.cl/media/catalog/product/9/7/9783741925344_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas Ilustrado De La Madera (Td),$29.990,EQUIPO SUSAETA,"https://www.antartica.cl/media/catalog/product/9/7/9788430555277_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas Ilustrado De Antiguo Egipto,$29.990,EQUIPO SUSAETA,"https://www.antartica.cl/media/catalog/product/9/7/9788430544769_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Palabras (Aprendo Ingles Facil),$14.990,YOMIKOKO,"https://www.antartica.cl/media/catalog/product/9/7/9788467778069_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Numeros (Aprendo Ingles Facil),$14.990,YOMIKOKO,"https://www.antartica.cl/media/catalog/product/9/7/9788467778083_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Mira Y Busca Palabras Con Unicornios,$13.990,"CAFFERATA, FLORENCIA","https://www.antartica.cl/media/catalog/product/9/7/9788467790566_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Mira Y Busca Palabras Con Dinosaurios,$13.990,"CAFFERATA, FLORENCIA","https://www.antartica.cl/media/catalog/product/9/7/9788467790559_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Mercedes Benz . 140 Años De Historia,$29.990,"SAORNIL, VICTOR","https://www.antartica.cl/media/catalog/product/9/7/9788467796629_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Los Unicornios (Libro Linterna),$17.990,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9788467783346_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Millon. El Juego Crazy Haacks,$11.000,THE CRAZY HACKS,"https://www.antartica.cl/media/catalog/product/9/7/9788417922269_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Hogwarts Legacy,$9.900,"LEWIS, KATE","https://www.antartica.cl/media/catalog/product/9/7/9788419275592_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Las Cartas Del Boom,$15.400,"GARCIA MARQUEZ, GABRIEL","https://www.antartica.cl/media/catalog/product/9/7/9788420460888_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Querido Comemierda,$8.800,"DESPENTES, VIRGINIE","https://www.antartica.cl/media/catalog/product/9/7/9789566248101_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Patriotas,$10.450,"FARAH, CESAR","https://www.antartica.cl/media/catalog/product/9/7/9789566190196_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Los Destrozos,$13.200,"EASTON ELLIS, BRET","https://www.antartica.cl/media/catalog/product/9/7/9788439741725_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Nombre De La Rosa,$11.000,"ECO, UMBERTO","https://www.antartica.cl/media/catalog/product/9/7/9788426425737_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Ayuno Contra El Cancer,$11.000,"LONGO, VALTER","https://www.antartica.cl/media/catalog/product/9/7/9788425361852_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Chile En El Corazon,$8.800,"DINGES, JOHN","https://www.antartica.cl/media/catalog/product/9/7/9789566247234_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Merluzos,$8.800,MALAIMAGEN,"https://www.antartica.cl/media/catalog/product/9/7/9789566206279_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Noche Y Su Luna,$11.000,"PIPER, C.J.","https://www.antartica.cl/media/catalog/product/9/7/9788419366191_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Brava,$16.000,"CONSERVA, CLAUDIA","https://www.antartica.cl/media/catalog/product/9/7/9789566129547_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Vicnix 4. Transformados En Animales,$12.000,INVICTOR,"https://www.antartica.cl/media/catalog/product/9/7/9789566184461_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Viaje,$8.800,"DE LA PAZ, PATRICIO","https://www.antartica.cl/media/catalog/product/9/7/9789566247104_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Masculinidades,$9.350,"URIBE, PEDRO","https://www.antartica.cl/media/catalog/product/9/7/9789562586290_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Manual Para Damas Afortunadas,$9.350,"IRWIN, SOPHIE","https://www.antartica.cl/media/catalog/product/9/7/9789566129516_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Lucy Y El Mar,$9.900,"STROUT, ELIZABETH","https://www.antartica.cl/media/catalog/product/9/7/9788420466057_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Libros Marcados,$8.250,"TORRES, ANTONIA","https://www.antartica.cl/media/catalog/product/9/7/9789566248026_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Herejia De Miguel Angel,$11.000,"STRUKUL, MATTEO","https://www.antartica.cl/media/catalog/product/9/7/9788466670425_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Diario De Loki,$15.000,"STOWELL, LOUIE","https://www.antartica.cl/media/catalog/product/9/7/9788418798795_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Maldita Roma,$24.000,"POSTEGUILLO, SANTIAGO","https://www.antartica.cl/media/catalog/product/9/7/9789566205784_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Un Menu Para Cada Dia,$24.000,"ACHURRA, CONNIE","https://www.antartica.cl/media/catalog/product/9/7/9789562586481_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Revelacion (Almas Perdidas #1),$9.350,"GODOY, ARIANA","https://www.antartica.cl/media/catalog/product/9/7/9789566184324_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
En Tus Tacones,$16.000,"MOYES, JOJO","https://www.antartica.cl/media/catalog/product/9/7/9789566190226_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Lascivia,$9.900,"MUÑOZ, EVA","https://www.antartica.cl/media/catalog/product/9/7/9789569476594_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Umbral De La Noche,$7.150,"KING, STEPHEN","https://www.antartica.cl/media/catalog/product/9/7/9789563255355_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Ultima Cuentista,$9.350,"HIGUERA, DONNA BARBA","https://www.antartica.cl/media/catalog/product/9/7/9789569476778_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Alto En Espiritu,$9.350,"SOTO PINTO, NICOLAS ALEJANDRO","https://www.antartica.cl/media/catalog/product/9/7/9789562586214_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
"La Magnificencia Del 3, 6 Y 9",$11.000,"DEL PILAR, LILY","https://www.antartica.cl/media/catalog/product/9/7/9789566184515_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como (No) Escribi Nuestra Historia,$11.000,"BENAVENT, ELISABET","https://www.antartica.cl/media/catalog/product/9/7/9789566190158_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Ercilla Y Las Contradicciones Del Imperio,$9.350,"CERDA PINCHEIRA, PATRICIA","https://www.antartica.cl/media/catalog/product/9/7/9789566205296_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Esclava De La Libertad,$11.550,"FALCONES, ILDEFONSO","https://www.antartica.cl/media/catalog/product/9/7/9789562586108_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Por Que Meditar,$8.250,"GOLEMAN, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9789566205302_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
De Ninguna Parte,$9.900,"NAVARRO, JULIA","https://www.antartica.cl/media/catalog/product/9/7/9789566129455_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Harry Potter Y Las Reliquias De La Muerte (7) Gryffindor (TD) Edicion 20 Aniversario,$13.750,"ROWLING, JOANNE K.","https://www.antartica.cl/media/catalog/product/9/7/9788418797095_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Harry Potter Y Las Reliquias De La Muerte (7) Hufflepuff (TD) Edicion 20 Aniversario,$13.750,"ROWLING, JOANNE K.","https://www.antartica.cl/media/catalog/product/9/7/9788418797088_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Hopeless,$7.700,"HOOVER, COLLEEN","https://www.antartica.cl/media/catalog/product/9/7/9789563255317_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Una Historia Compartida,$14.400,"NAVARRO, JULIA","https://www.antartica.cl/media/catalog/product/9/7/9789566129448_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Invasion del gulumapu,$9.350,"PARVEX, GUILLERMO","https://www.antartica.cl/media/catalog/product/9/7/9789566056966_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Pack Virginia Demaria,$26.450,"DEMARIA, VIRGINIA","https://www.antartica.cl/media/catalog/product/9/7/9789564083407_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Pack Sparta Y Timba,$16.450,MIKECRAK; EL TROLLINO; TIMBA VK,"https://www.antartica.cl/media/catalog/product/9/7/9789569995460_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Pack Novelas Historicas,$19.950,"PADILLA, IRENE","https://www.antartica.cl/media/catalog/product/9/7/9789564083384_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Tezucomi Nº 02/03,$14.575,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9788413416854_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Paper Girls Nº 24/30,$2.145,"VAUGHAN, BRIAN K.","https://www.antartica.cl/media/catalog/product/9/7/9788491468653_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Paper Girls Nº 05/06,$12.925,"VAUGHAN, BRIAN K.","https://www.antartica.cl/media/catalog/product/9/7/9788491740667_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Nuevo Lobo Solitario Y Su Cachorro Nº 05,$11.920,"KOIKE, KAZUO","https://www.antartica.cl/media/catalog/product/9/7/9788491460701_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Dark Ark Nº 02,$13.592,"BUNN, CULLEN","https://www.antartica.cl/media/catalog/product/9/7/9788413410593_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Pack Heather Morris,$17.950,"MORRIS, HEATHER","https://www.antartica.cl/media/catalog/product/9/7/9789569956652_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Fresas Con Chocolate,$10.395,"RIERA, JAZMIN","https://www.antartica.cl/media/catalog/product/9/7/9788408251002_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Red Sonja Nº 01/05,$12.370,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9788491467885_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Enigma De Fermat,$6.545,"SINGH, SIMON","https://www.antartica.cl/media/catalog/product/9/7/9786077477808_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Juego De Tronos Choque De Reyes Nº 01/03,$15.120,"MARTIN, GEORGE R.R.","https://www.antartica.cl/media/catalog/product/9/7/9788416693436_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Solo Nos Queda Esperar Lo Mejor,$12.370,"SETTERWALL, CAROLINA","https://www.antartica.cl/media/catalog/product/9/7/9788432239496_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Hotel Savoy El Periplo De Una Familia (Saga Hotel Savoy #2),$5.770,"WAHL, MAXIM","https://www.antartica.cl/media/catalog/product/9/7/9788467064797_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Hotel Savoy El Destino De Una Familia (Saga Hotel Savoy #1),$5.770,"WAHL, MAXIM","https://www.antartica.cl/media/catalog/product/9/7/9788467064780_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Cenando Con Darwin,$18.320,"SILVERTOWN, JONATHAN","https://www.antartica.cl/media/catalog/product/9/7/9788491991403_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Sentirse Bien,$9.295,"BURNS, DAVID","https://www.antartica.cl/media/catalog/product/9/7/9789566174035_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Via Politica Mapuche,$5.445,"PAIRICAN PADILLA, FERNANDO","https://www.antartica.cl/media/catalog/product/9/7/9789569987854_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Casa En Hoarder Hill,$9.845,"LISH, MIKKI","https://www.antartica.cl/media/catalog/product/9/7/9789566159360_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Cumbia Somos,$20.990,"BLANC, ENRIQUE","https://www.antartica.cl/media/catalog/product/9/7/9789561432239_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Parva. Su Historia,$59.900,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9789560907097_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Aprende A Dibujar Perritos Kawaii,$12.800,"YONG, OLIVE","https://www.antartica.cl/media/catalog/product/9/7/9789562574785_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Aprende A Dibujar Gatitos Kawaii,$12.800,"YONG, OLIVE","https://www.antartica.cl/media/catalog/product/9/7/9789562574792_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
