Title,Author,Price,Link,ISBN,Description,PublishedDate,ImgUrl,Categories,AvgRating,RatingsCount
Derechos humanos,Y.Herrero/L.Demano,14310,https://contrapunto.cl/actualidad-y-ensayo-filosofico/18151-derechos-humanos.html,9789562893121,,,,,,
Conversaciones con Carlos Altamirano,Gabriel Salazar,21600,https://contrapunto.cl/ensayo-historico/18153-conversaciones-con-carlos-altamirano.html,9789585132863,,,,,,
Choque de reyes. Canción de hielo y fuego II,George R.R. Martin,20700,https://contrapunto.cl/novela-historica/18154-choque-de-reyes-cancion-de-hielo-y-fuego-ii.html,9786287513983,,,,,,
Festín de cuervos. Canción de hielo y fuego IV,George R.R. Martin,20700,https://contrapunto.cl/novela-historica/18155-festin-de-cuervos-cancion-de-hielo-y-fuego-iv.html,9786287641006,,,,,,
Los peligros de fumar en la cama,Mariana Enriquez,19800,https://contrapunto.cl/literatura-contemporanea/18156-los-peligros-de-fumar-en-la-cama.html,9788433998248,,2017,http://books.google.com/books/content?id=gG4yMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Education'],,
Crónica de una muerte anunciada,Gabriel García Marquez,9900,https://contrapunto.cl/literatura-latinoamericana/18158-cronica-de-una-muerte-anunciada.html,9789588886176,,2014,,,,
El Grotlin,Benji Davies,14391,https://contrapunto.cl/literatura-infantil/18160-el-grotlin.html,9789561231917,,,,,,
Cambios en los fundamentos de la física,Werner Heisenberg,13500,https://contrapunto.cl/ciencias-basicas/18161-cambios-en-los-fundamentos-de-la-fisica.html,9789560953735,,,,,,
Poesía política,Nicanor Parra,15300,https://contrapunto.cl/cuentos/18162-poesia-politica.html,9789563145663,,,,,,
"Pídeme lo que quieras, ahora y siempre",Megan Maxwell,9441,https://contrapunto.cl/novela-romantica/18163-pideme-lo-que-quieras-ahora-y-siempre.html,9789566165842,,,,,,
Tormenta de espadas. Canción de hielo y fuego III,George R.R. Martin,22500,https://contrapunto.cl/novela-historica/18167-tormenta-de-espadas-cancion-de-hielo-y-fuego-iii.html,9786287513990,,,,,,
Otro libro,Ingesman,14400,https://contrapunto.cl/comics/18168-otro-libro.html,9789566206187,,,,,,
Flora & fauna emocionario,P.Kraemer/I.Kraemer,22500,https://contrapunto.cl/recetas-y-tecnicas-culinarias/18170-flora-fauna-emocionario.html,9789560965318,,,,,,
Pídeme lo que quieras y yo te lo daré,Megan Maxwell,13410,https://contrapunto.cl/novela-romantica/18171-pideme-lo-que-quieras-y-yo-te-lo-dare.html,9789566165828,,,,,,
Pídeme lo que quieras o déjame,Megan Maxwell,9441,https://contrapunto.cl/novela-romantica/18172-pideme-lo-que-quieras-o-dejame.html,9789566165835,,,,,,
Panorama del papel como principal soporte documental,A.Gómez/A.Odor,11700,https://contrapunto.cl/literatura-no-ficcion/18177-panorama-del-papel-como-principal-soporte-documental.html,9789561429703,,,,,,
El alquimista,Paulo Coelho,9810,https://contrapunto.cl/literatura-contemporanea/18178-el-alquimista.html,9789566165583,,,,,,
Angeles y demonios,Dan Brown,13410,https://contrapunto.cl/literatura-contemporanea/18179-angeles-y-demonios.html,9789566165880,,,,,,
"Ladra, relincha, maúlla",Lynn McKenzie,17910,https://contrapunto.cl/autoayuda/18182-ladra-relincha-maulla.html,9788416344796,,,,,,
Adiestra a tu gato,J.Bradshaw/S.Ellis,12510,https://contrapunto.cl/animales/18183-adiestra-a-tu-gato.html,9788416788729,"The idea of a trained cat is a contradiction in terms, isn't it? Naturally solitary, wary, easily threatened by newcomers, they are attached to place rather than people, and much of their 'antisocial' behavior arises in situations where that attachment is threatened. But, as cat experts Sarah Ellis and John Bradshaw argue, such stress-induced behavior can be prevented, reduced, even eliminated, by training. A comprehensive and engaging step-by-step guide, The Trainable Cat will help you to help your cat negotiate the complexities of everyday life: to enjoy living with humans - including new babies and lively toddlers - and other pets; to answer to their name; settle into a new home; and to overcome the anxiety of a visit to the vet. You can train your cat to do what is in its own best interests - even when its instincts tell it otherwise.",2023-04-30,http://books.google.com/books/content?id=N6KWzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Pets'],,
Mi conquista tiene una lista,Inma Rubiales,18810,https://contrapunto.cl/novela-romantica/18184-mi-conquista-tiene-una-lista.html,9788418509490,,,,,,
Tutankamón,Joyce Tyldesley,30510,https://contrapunto.cl/historia-y-biografias/18185-tutankamon.html,9788418217760,,,,['History'],,
El cerebro optimista,Mikel Alonso,17010,https://contrapunto.cl/animales/18186-el-cerebro-optimista.html,9788417694999,"The brain is a fascinating organ, capable of incredible feats and a myriad of complex tasks, but it is not designed for happiness. Evolution cares very little that we are happy, as long as it manages to keep us alive. Fortunately for us, one of the main characteristics of the human brain is its plasticity. Today we have the necessary knowledge to adapt the wonderful brain structures, the result of millions of years of biological evolution, to a new reality, and use neurological mechanisms to build our own version of happiness. Mikel Alonso López, an expert in neuroscience applied to behavior and emotions, proposes reorganizing the basic programming of the brain by working on habits, beliefs and self-knowledge from the most current neuroscience. The optimistic brain is the guide that anyone who wants to transform stress, pessimism and routine into adventure, self-esteem and pure excitement before the possibilities of life needs.",2023-06-27,http://books.google.com/books/content?id=J3yrzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Psychology'],,
Prometeme que te pegarás un tiro,Florian Huber,26910,https://contrapunto.cl/ensayo-historico/18187-prometeme-que-te-pegaras-un-tiro.html,9788417743598,,,,['History'],,
El naufragio sereno,Pascual Alba Ferrete,21510,https://contrapunto.cl/autoayuda/18188-el-naufragio-sereno.html,9788418714054,,,,,,
Introducción a las técnicas de impresión en le período del libro antiguo,Héctor Morales,11700,https://contrapunto.cl/literatura-no-ficcion/18189-introduccion-a-las-tecnicas-de-impresion-en-le-periodo-del-libro-antiguo.html,9789561429710,,,,,,
Panorama histórico del libro y la edición digital,Fernando Cruz Quintana,11700,https://contrapunto.cl/literatura-no-ficcion/18190-panorama-historico-del-libro-y-la-edicion-digital.html,9789561429727,,,,,,
Panorama de la encuadernación,Ana Utsch,11700,https://contrapunto.cl/literatura-no-ficcion/18191-panorama-de-la-encuadernacion.html,9789561430181,,,,,,
Introducción a la cultura visual y material del libro antiguo,Mariana Garone,11700,https://contrapunto.cl/literatura-no-ficcion/18192-introduccion-a-la-cultura-visual-y-material-del-libro-antiguo.html,9789561430891,,,,,,
Williams. Burroughs y el culto del Rock'n'Roll,Casey Rae,20700,https://contrapunto.cl/musica/18195-williams-burroughs-y-el-culto-del-rock-n-roll.html,9789560992611,,,,,,
Palabras mayores,Ximena Abogabir,14310,https://contrapunto.cl/autoayuda/18198-palabras-mayores.html,9789566196587,,,,,,
Rock traducido,Nicolas Borie,21591,https://contrapunto.cl/musica/18202-rock-traducido.html,9789564061993,,,,,,
El juego de Gerald,Stephen King,11700,https://contrapunto.cl/novela-negra-y-policial/18203-el-juego-de-gerald.html,9789585454972,,,,,,
Gran historia visual de la filosofía,Masato Tanaka,20700,https://contrapunto.cl/filosofia/18204-gran-historia-visual-de-la-filosofia.html,9789878453019,,,,,,
Manual práctico de medicina tradicional China para cada día,Profesor Li Wu,15120,https://contrapunto.cl/medicina-alternativa/18205-manual-practico-de-medicina-tradicional-china-para-cada-dia.html,9788418531880,"With more than twenty-five thousand copies sold worldwide, comes the most awaited book from Li Wu, acclaimed author of The Clock Of The Organism and professor of Chinese Traditional Medicine (MTC) at Yunnan University. This book is not only an indispensable work for those who wish to learn about this subject but also presents a plan to integrate it into our daily lives through easy daily routines.",2022-08-23,http://books.google.com/books/content?id=qDEqzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Health & Fitness'],,
El tarot arquetípico,Mary K. Greer,18720,https://contrapunto.cl/tarot-y-oraculos/18206-el-tarot-arquetipico-librocartas.html,9788419105486,"The tarot cards associated with your birth date and name form a pattern of personal destiny. They describe the theme of your life--the challenges and the gifts. In Archetypal Tarot, popular tarot practitioner and astrologer Mary Greer connects astrology and numerology to the tarot to create an in-depth personality profile that anyone can use for self-realization and personal harmony. Greer takes readers on a personal exploration of how the tarot can be used as a tool for learning more about themselves and others.",2023-08,http://books.google.com/books/content?id=tLHXzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
Superar la codependencia,Krystal Mazzola,16020,https://contrapunto.cl/autoayuda/18207-superar-la-codependencia.html,9788419105646,,,,,,
La línea: Cómo conectar con los registros akáshicos,Ashley Wood,17460,https://contrapunto.cl/espiritualidad/18208-la-linea-como-conectar-con-los-registros-akashicos.html,9788419105660,"Live a soul-aligned life as you learn a new way of accessing the wisdom of your Akashic Records in this modern guide. In every moment, you are receiving divine messages to help you align with your soul's path--a path of spiritual evolution, soulful meaning, and universal love. These messages originate from the vast metaphysical library of your entire soul journey known as the Akashic Records. With The Line, Ashley Wood, along with her creative collaborator Ben Wood, shares a new way of accessing your Akashic Records--one that is updated for the rapidly changing times we live in. Whereas past instruction in accessing the Akashic Records often involved layers of preparation and ceremony, through her channeling Ashley was shown how to receive immediate guidance by aligning with the frequency of your Line--an energetic connection with your soul's Akashic Records. When you learn to access and understand the wisdom held within your own Akashic Records, you'll discover the key to fully expressing the truth of your wholeness, magnificence, and purpose in this lifetime--and, perhaps most importantly, you'll learn how to truly and authentically love all of yourself.",2023-07-25,http://books.google.com/books/content?id=aO-4zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
Padres y madres emocionalmente inmaduros,Lindsay C. Gibson,17460,https://contrapunto.cl/autoayuda/18209-padres-y-madres-emocionalmente-inmaduros.html,9788419105738,"In this important sequel to Adult Children of Emotionally Immature Parents, author Lindsay Gibson offers powerful tools to help you step back and protect yourself at the first sign of an emotional takeover, make sure your emotions and needs are respected, and break free from the coercive control of emotionally immature parents. Growing up with emotionally immature (EI) parents can leave you feeling lonely and neglected. You may have trouble setting limits and expressing your feelings. And you may even be more susceptible to other emotionally immature people as you establish adult relationships. In addition, as your parents become older, they may still treat your emotions with mockery and contempt, be dismissive and discounting of your reality, and try to control and diminish your sense of emotional autonomy and freedom of thought. In short, EIs can be self-absorbed, inconsistent, and contradictory. So, how can you recover from their toxic behavior? Drawing on the success of her popular self-help book, Adult Children of Emotionally Immature Parents, author Lindsay Gibson offers yet another essential resource. With this follow-up guide, you'll learn practical skills to help you recognize the signs of an EI, protect yourself against an emotional takeover, reconnect with your own emotions and needs, and gain emotional autonomy in all your relationships. This is a how-to book, with doable exercises and active tips and suggestions for what to say and do to increase emotional autonomy and self-awareness. If you're ready to stop putting your own needs last, clear the clutter of self-doubt, and move beyond the fear of judgment and punishment that's been instilled in you by emotionally immature parents, this book will help you find the freedom to finally live your life your way.",2023-07-25,http://books.google.com/books/content?id=ih-6zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Family & Relationships'],,
Eres mucho más de lo que crees,Kimberly Snyder,17460,https://contrapunto.cl/autoayuda/18210-eres-mucho-mas-de-lo-que-crees.html,9788419105745,,,,,,
Tu yo de la 5D,Maureen J. Saint Germain,16920,https://contrapunto.cl/esoterismo/18211-tu-yo-de-la-5d.html,9788419105776,"In this guide to anchoring yourself in 5D consciousness, Maureen St. Germain explores many tools and shortcuts to help you understand and master your own circumstances. She explains how to identify the progress you have made on the path of ascension and looks at ways to detach from the old paradigms of 3D reality. She reveals how you no longer need to ""heal"" emotional wounds through long processes in order to be fifth dimensional, and she shares practices to transform and transmute emotions instantly so they can be released and resolved into their highest expression. Maureen addresses concerns such as the electrification of the planet, showing how you can work around EMFs and other kinds of unseen toxicity. She also shares a revolutionary new chakra meditation based on the Divine Feminine spiral, which progresses from the heart chakra outward. With this book you can learn fluid ways of thinking, doing, and vibrating to open the portals of light within yourself as well as in the fifth dimension.",2023-08,http://books.google.com/books/content?id=hjzXzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
Astrología a la luz de la luna,Tara Aal,16920,https://contrapunto.cl/esoterismo/18212-astrologia-a-la-luz-de-la-luna.html,9788419105783,"Astrology by Moonlight presents each Moon-planet interaction―and each phase during that interaction―as an opportunity to deepen your understanding of yourself. Start a new relationship or reignite a current one when Moon-Venus is in the new phase. Discover how Moon-Pluto in the balsamic phase helps you resolve issues of the past and move forward. Whether you're a beginner or seasoned practitioner, Astrology by Moonlight offers illuminating insights for every step of your cosmic journey.",2023-08,http://books.google.com/books/content?id=o-PWzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
